"","id","date","freq"
"26574","other:AstraDome",2020 Dec,0
"26575","other:AstraDome",2021 Jan,0
"26576","other:AstraDome",2021 Feb,0
"26577","other:AstraDome",2021 Mar,0
"26578","other:AstraDome",2021 Apr,0
"26579","other:AstraDome",2021 May,0
"26580","other:AstraDome",2021 Jun,0
"26581","other:AstraDome",2021 Jul,0
"26582","other:AstraDome",2021 Aug,0
"26583","other:AstraDome",2021 Sep,0
"26584","other:AstraDome",2021 Oct,10
"26585","other:AstraDome",2021 Nov,22
"26586","other:AstraDome",2021 Dec,22
"26587","other:AstraDome",2022 Jan,25
"26588","other:AstraDome",2022 Feb,11
"26589","other:AstraDome",2022 Mar,25
"26590","other:AstraDome",2022 Apr,16
"26591","other:AstraDome",2022 May,28
"26592","other:AstraDome",2022 Jun,29
"26593","other:AstraDome",2022 Jul,55
"26594","other:AstraDome",2022 Aug,44
"26595","other:AstraDome",2022 Sep,45
"26596","other:AstraDome",2022 Oct,100
"26597","other:AstraDome",2022 Nov,65
"26598","other:AstraDome",2022 Dec,55
"26599","other:Avtovokzal",2017 Nov,0
"26600","other:Avtovokzal",2017 Dec,0
"26601","other:Avtovokzal",2018 Jan,0
"26602","other:Avtovokzal",2018 Feb,0
"26603","other:Avtovokzal",2018 Mar,0
"26604","other:Avtovokzal",2018 Apr,0
"26605","other:Avtovokzal",2018 May,0
"26606","other:Avtovokzal",2018 Jun,0
"26607","other:Avtovokzal",2018 Jul,0
"26608","other:Avtovokzal",2018 Aug,0
"26609","other:Avtovokzal",2018 Sep,0
"26610","other:Avtovokzal",2018 Oct,0
"26611","other:Avtovokzal",2018 Nov,0
"26612","other:Avtovokzal",2018 Dec,0
"26613","other:Avtovokzal",2019 Jan,0
"26614","other:Avtovokzal",2019 Feb,0
"26615","other:Avtovokzal",2019 Mar,0
"26616","other:Avtovokzal",2019 Apr,0
"26617","other:Avtovokzal",2019 May,42
"26618","other:Avtovokzal",2019 Jun,18
"26619","other:Avtovokzal",2019 Jul,15
"26620","other:Avtovokzal",2019 Aug,25
"26621","other:Avtovokzal",2019 Sep,16
"26622","other:Avtovokzal",2019 Oct,25
"26623","other:Avtovokzal",2019 Nov,27
"26624","other:Avtovokzal",2019 Dec,18
"26625","other:Avtovokzal",2020 Jan,25
"26626","other:Avtovokzal",2020 Feb,14
"26627","other:Avtovokzal",2020 Mar,13
"26628","other:Avtovokzal",2020 Apr,16
"26629","other:Avtovokzal",2020 May,25
"26630","other:Avtovokzal",2020 Jun,0
"26631","other:Avtovokzal",2020 Jul,0
"26632","other:Avtovokzal",2020 Aug,0
"26633","other:Avtovokzal",2020 Sep,0
"26634","other:Avtovokzal",2020 Oct,12
"26635","other:Avtovokzal",2020 Nov,10
"26636","other:Avtovokzal",2020 Dec,0
"26637","other:Avtovokzal",2021 Jan,0
"26638","other:Avtovokzal",2021 Feb,0
"26639","other:Avtovokzal",2021 Mar,22
"26640","other:Avtovokzal",2021 Apr,10
"26641","other:Avtovokzal",2021 May,0
"26642","other:Avtovokzal",2021 Jun,11
"26643","other:Avtovokzal",2021 Jul,0
"26644","other:Avtovokzal",2021 Aug,38
"26645","other:Avtovokzal",2021 Sep,0
"26646","other:Avtovokzal",2021 Oct,17
"26647","other:Avtovokzal",2021 Nov,39
"26648","other:Avtovokzal",2021 Dec,21
"26649","other:Avtovokzal",2022 Jan,29
"26650","other:Avtovokzal",2022 Feb,19
"26651","other:Avtovokzal",2022 Mar,28
"26652","other:Avtovokzal",2022 Apr,13
"26653","other:Avtovokzal",2022 May,23
"26654","other:Avtovokzal",2022 Jun,13
"26655","other:Avtovokzal",2022 Jul,25
"26656","other:Avtovokzal",2022 Aug,47
"26657","other:Avtovokzal",2022 Sep,35
"26658","other:Avtovokzal",2022 Oct,43
"26659","other:Avtovokzal",2022 Nov,44
"26660","other:Avtovokzal",2022 Dec,39
"26661","other:B._M._Hegde",2017 Nov,0
"26662","other:B._M._Hegde",2017 Dec,0
"26663","other:B._M._Hegde",2018 Jan,0
"26664","other:B._M._Hegde",2018 Feb,0
"26665","other:B._M._Hegde",2018 Mar,0
"26666","other:B._M._Hegde",2018 Apr,0
"26667","other:B._M._Hegde",2018 May,0
"26668","other:B._M._Hegde",2018 Jun,0
"26669","other:B._M._Hegde",2018 Jul,0
"26670","other:B._M._Hegde",2018 Aug,0
"26671","other:B._M._Hegde",2018 Sep,0
"26672","other:B._M._Hegde",2018 Oct,0
"26673","other:B._M._Hegde",2018 Nov,0
"26674","other:B._M._Hegde",2018 Dec,0
"26675","other:B._M._Hegde",2019 Jan,0
"26676","other:B._M._Hegde",2019 Feb,0
"26677","other:B._M._Hegde",2019 Mar,0
"26678","other:B._M._Hegde",2019 Apr,0
"26679","other:B._M._Hegde",2019 May,0
"26680","other:B._M._Hegde",2019 Jun,0
"26681","other:B._M._Hegde",2019 Jul,0
"26682","other:B._M._Hegde",2019 Aug,0
"26683","other:B._M._Hegde",2019 Sep,0
"26684","other:B._M._Hegde",2019 Oct,0
"26685","other:B._M._Hegde",2019 Nov,0
"26686","other:B._M._Hegde",2019 Dec,0
"26687","other:B._M._Hegde",2020 Jan,0
"26688","other:B._M._Hegde",2020 Feb,0
"26689","other:B._M._Hegde",2020 Mar,0
"26690","other:B._M._Hegde",2020 Apr,0
"26691","other:B._M._Hegde",2020 May,0
"26692","other:B._M._Hegde",2020 Jun,0
"26693","other:B._M._Hegde",2020 Jul,0
"26694","other:B._M._Hegde",2020 Aug,0
"26695","other:B._M._Hegde",2020 Sep,0
"26696","other:B._M._Hegde",2020 Oct,0
"26697","other:B._M._Hegde",2020 Nov,0
"26698","other:B._M._Hegde",2020 Dec,0
"26699","other:B._M._Hegde",2021 Jan,0
"26700","other:B._M._Hegde",2021 Feb,0
"26701","other:B._M._Hegde",2021 Mar,0
"26702","other:B._M._Hegde",2021 Apr,0
"26703","other:B._M._Hegde",2021 May,0
"26704","other:B._M._Hegde",2021 Jun,0
"26705","other:B._M._Hegde",2021 Jul,10075
"26706","other:B._M._Hegde",2021 Aug,9657
"26707","other:B._M._Hegde",2021 Sep,10500
"26708","other:B._M._Hegde",2021 Oct,9718
"26709","other:B._M._Hegde",2021 Nov,24092
"26710","other:B._M._Hegde",2021 Dec,7934
"26711","other:B._M._Hegde",2022 Jan,11478
"26712","other:B._M._Hegde",2022 Feb,5695
"26713","other:B._M._Hegde",2022 Mar,3987
"26714","other:B._M._Hegde",2022 Apr,5297
"26715","other:B._M._Hegde",2022 May,5276
"26716","other:B._M._Hegde",2022 Jun,5473
"26717","other:B._M._Hegde",2022 Jul,6135
"26718","other:B._M._Hegde",2022 Aug,10473
"26719","other:B._M._Hegde",2022 Sep,6728
"26720","other:B._M._Hegde",2022 Oct,6255
"26721","other:B._M._Hegde",2022 Nov,5539
"26722","other:B._M._Hegde",2022 Dec,7002
"26723","other:Balancer_chromosome",2017 Nov,1698
"26724","other:Balancer_chromosome",2017 Dec,1382
"26725","other:Balancer_chromosome",2018 Jan,1731
"26726","other:Balancer_chromosome",2018 Feb,1989
"26727","other:Balancer_chromosome",2018 Mar,1585
"26728","other:Balancer_chromosome",2018 Apr,1766
"26729","other:Balancer_chromosome",2018 May,1757
"26730","other:Balancer_chromosome",2018 Jun,1277
"26731","other:Balancer_chromosome",2018 Jul,930
"26732","other:Balancer_chromosome",2018 Aug,793
"26733","other:Balancer_chromosome",2018 Sep,1345
"26734","other:Balancer_chromosome",2018 Oct,1724
"26735","other:Balancer_chromosome",2018 Nov,1442
"26736","other:Balancer_chromosome",2018 Dec,1328
"26737","other:Balancer_chromosome",2019 Jan,1395
"26738","other:Balancer_chromosome",2019 Feb,1392
"26739","other:Balancer_chromosome",2019 Mar,1411
"26740","other:Balancer_chromosome",2019 Apr,1419
"26741","other:Balancer_chromosome",2019 May,1487
"26742","other:Balancer_chromosome",2019 Jun,1148
"26743","other:Balancer_chromosome",2019 Jul,928
"26744","other:Balancer_chromosome",2019 Aug,809
"26745","other:Balancer_chromosome",2019 Sep,1406
"26746","other:Balancer_chromosome",2019 Oct,1682
"26747","other:Balancer_chromosome",2019 Nov,1437
"26748","other:Balancer_chromosome",2019 Dec,1298
"26749","other:Balancer_chromosome",2020 Jan,1373
"26750","other:Balancer_chromosome",2020 Feb,1190
"26751","other:Balancer_chromosome",2020 Mar,1014
"26752","other:Balancer_chromosome",2020 Apr,940
"26753","other:Balancer_chromosome",2020 May,805
"26754","other:Balancer_chromosome",2020 Jun,754
"26755","other:Balancer_chromosome",2020 Jul,589
"26756","other:Balancer_chromosome",2020 Aug,517
"26757","other:Balancer_chromosome",2020 Sep,1155
"26758","other:Balancer_chromosome",2020 Oct,1342
"26759","other:Balancer_chromosome",2020 Nov,1144
"26760","other:Balancer_chromosome",2020 Dec,1250
"26761","other:Balancer_chromosome",2021 Jan,1111
"26762","other:Balancer_chromosome",2021 Feb,1213
"26763","other:Balancer_chromosome",2021 Mar,1273
"26764","other:Balancer_chromosome",2021 Apr,1201
"26765","other:Balancer_chromosome",2021 May,883
"26766","other:Balancer_chromosome",2021 Jun,845
"26767","other:Balancer_chromosome",2021 Jul,624
"26768","other:Balancer_chromosome",2021 Aug,494
"26769","other:Balancer_chromosome",2021 Sep,781
"26770","other:Balancer_chromosome",2021 Oct,930
"26771","other:Balancer_chromosome",2021 Nov,791
"26772","other:Balancer_chromosome",2021 Dec,744
"26773","other:Balancer_chromosome",2022 Jan,816
"26774","other:Balancer_chromosome",2022 Feb,676
"26775","other:Balancer_chromosome",2022 Mar,910
"26776","other:Balancer_chromosome",2022 Apr,673
"26777","other:Balancer_chromosome",2022 May,745
"26778","other:Balancer_chromosome",2022 Jun,669
"26779","other:Balancer_chromosome",2022 Jul,499
"26780","other:Balancer_chromosome",2022 Aug,488
"26781","other:Balancer_chromosome",2022 Sep,881
"26782","other:Balancer_chromosome",2022 Oct,1028
"26783","other:Balancer_chromosome",2022 Nov,1002
"26784","other:Balancer_chromosome",2022 Dec,770
"26785","other:Balser",2017 Nov,44
"26786","other:Balser",2017 Dec,17
"26787","other:Balser",2018 Jan,59
"26788","other:Balser",2018 Feb,32
"26789","other:Balser",2018 Mar,33
"26790","other:Balser",2018 Apr,39
"26791","other:Balser",2018 May,37
"26792","other:Balser",2018 Jun,28
"26793","other:Balser",2018 Jul,11
"26794","other:Balser",2018 Aug,17
"26795","other:Balser",2018 Sep,17
"26796","other:Balser",2018 Oct,27
"26797","other:Balser",2018 Nov,31
"26798","other:Balser",2018 Dec,37
"26799","other:Balser",2019 Jan,26
"26800","other:Balser",2019 Feb,15
"26801","other:Balser",2019 Mar,12
"26802","other:Balser",2019 Apr,13
"26803","other:Balser",2019 May,0
"26804","other:Balser",2019 Jun,12
"26805","other:Balser",2019 Jul,0
"26806","other:Balser",2019 Aug,11
"26807","other:Balser",2019 Sep,27
"26808","other:Balser",2019 Oct,10
"26809","other:Balser",2019 Nov,31
"26810","other:Balser",2019 Dec,0
"26811","other:Balser",2020 Jan,10
"26812","other:Balser",2020 Feb,19
"26813","other:Balser",2020 Mar,0
"26814","other:Balser",2020 Apr,0
"26815","other:Balser",2020 May,0
"26816","other:Balser",2020 Jun,13
"26817","other:Balser",2020 Jul,14
"26818","other:Balser",2020 Aug,15
"26819","other:Balser",2020 Sep,0
"26820","other:Balser",2020 Oct,14
"26821","other:Balser",2020 Nov,10
"26822","other:Balser",2020 Dec,13
"26823","other:Balser",2021 Jan,12
"26824","other:Balser",2021 Feb,11
"26825","other:Balser",2021 Mar,13
"26826","other:Balser",2021 Apr,0
"26827","other:Balser",2021 May,12
"26828","other:Balser",2021 Jun,12
"26829","other:Balser",2021 Jul,0
"26830","other:Balser",2021 Aug,0
"26831","other:Balser",2021 Sep,0
"26832","other:Balser",2021 Oct,0
"26833","other:Balser",2021 Nov,11
"26834","other:Balser",2021 Dec,10
"26835","other:Balser",2022 Jan,10
"26836","other:Balser",2022 Feb,13
"26837","other:Balser",2022 Mar,0
"26838","other:Balser",2022 Apr,10
"26839","other:Balser",2022 May,0
"26840","other:Balser",2022 Jun,0
"26841","other:Balser",2022 Jul,14
"26842","other:Balser",2022 Aug,27
"26843","other:Balser",2022 Sep,0
"26844","other:Balser",2022 Oct,10
"26845","other:Balser",2022 Nov,26
"26846","other:Balser",2022 Dec,14
"26847","other:Barefoot_Gen_(1983_film)",2017 Nov,2478
"26848","other:Barefoot_Gen_(1983_film)",2017 Dec,2278
"26849","other:Barefoot_Gen_(1983_film)",2018 Jan,4223
"26850","other:Barefoot_Gen_(1983_film)",2018 Feb,2626
"26851","other:Barefoot_Gen_(1983_film)",2018 Mar,2840
"26852","other:Barefoot_Gen_(1983_film)",2018 Apr,3613
"26853","other:Barefoot_Gen_(1983_film)",2018 May,2578
"26854","other:Barefoot_Gen_(1983_film)",2018 Jun,2867
"26855","other:Barefoot_Gen_(1983_film)",2018 Jul,2243
"26856","other:Barefoot_Gen_(1983_film)",2018 Aug,3838
"26857","other:Barefoot_Gen_(1983_film)",2018 Sep,1779
"26858","other:Barefoot_Gen_(1983_film)",2018 Oct,2153
"26859","other:Barefoot_Gen_(1983_film)",2018 Nov,2425
"26860","other:Barefoot_Gen_(1983_film)",2018 Dec,2038
"26861","other:Barefoot_Gen_(1983_film)",2019 Jan,2104
"26862","other:Barefoot_Gen_(1983_film)",2019 Feb,3069
"26863","other:Barefoot_Gen_(1983_film)",2019 Mar,2428
"26864","other:Barefoot_Gen_(1983_film)",2019 Apr,2082
"26865","other:Barefoot_Gen_(1983_film)",2019 May,2252
"26866","other:Barefoot_Gen_(1983_film)",2019 Jun,1967
"26867","other:Barefoot_Gen_(1983_film)",2019 Jul,2069
"26868","other:Barefoot_Gen_(1983_film)",2019 Aug,2599
"26869","other:Barefoot_Gen_(1983_film)",2019 Sep,1689
"26870","other:Barefoot_Gen_(1983_film)",2019 Oct,1856
"26871","other:Barefoot_Gen_(1983_film)",2019 Nov,1749
"26872","other:Barefoot_Gen_(1983_film)",2019 Dec,1780
"26873","other:Barefoot_Gen_(1983_film)",2020 Jan,1819
"26874","other:Barefoot_Gen_(1983_film)",2020 Feb,1842
"26875","other:Barefoot_Gen_(1983_film)",2020 Mar,1961
"26876","other:Barefoot_Gen_(1983_film)",2020 Apr,3060
"26877","other:Barefoot_Gen_(1983_film)",2020 May,3040
"26878","other:Barefoot_Gen_(1983_film)",2020 Jun,2735
"26879","other:Barefoot_Gen_(1983_film)",2020 Jul,2293
"26880","other:Barefoot_Gen_(1983_film)",2020 Aug,3847
"26881","other:Barefoot_Gen_(1983_film)",2020 Sep,2196
"26882","other:Barefoot_Gen_(1983_film)",2020 Oct,2604
"26883","other:Barefoot_Gen_(1983_film)",2020 Nov,2655
"26884","other:Barefoot_Gen_(1983_film)",2020 Dec,2706
"26885","other:Barefoot_Gen_(1983_film)",2021 Jan,2450
"26886","other:Barefoot_Gen_(1983_film)",2021 Feb,2116
"26887","other:Barefoot_Gen_(1983_film)",2021 Mar,4019
"26888","other:Barefoot_Gen_(1983_film)",2021 Apr,3003
"26889","other:Barefoot_Gen_(1983_film)",2021 May,2223
"26890","other:Barefoot_Gen_(1983_film)",2021 Jun,2489
"26891","other:Barefoot_Gen_(1983_film)",2021 Jul,2143
"26892","other:Barefoot_Gen_(1983_film)",2021 Aug,6967
"26893","other:Barefoot_Gen_(1983_film)",2021 Sep,3764
"26894","other:Barefoot_Gen_(1983_film)",2021 Oct,2180
"26895","other:Barefoot_Gen_(1983_film)",2021 Nov,2225
"26896","other:Barefoot_Gen_(1983_film)",2021 Dec,2014
"26897","other:Barefoot_Gen_(1983_film)",2022 Jan,2444
"26898","other:Barefoot_Gen_(1983_film)",2022 Feb,10540
"26899","other:Barefoot_Gen_(1983_film)",2022 Mar,4480
"26900","other:Barefoot_Gen_(1983_film)",2022 Apr,4000
"26901","other:Barefoot_Gen_(1983_film)",2022 May,3978
"26902","other:Barefoot_Gen_(1983_film)",2022 Jun,2523
"26903","other:Barefoot_Gen_(1983_film)",2022 Jul,2402
"26904","other:Barefoot_Gen_(1983_film)",2022 Aug,4001
"26905","other:Barefoot_Gen_(1983_film)",2022 Sep,4982
"26906","other:Barefoot_Gen_(1983_film)",2022 Oct,3654
"26907","other:Barefoot_Gen_(1983_film)",2022 Nov,6425
"26908","other:Barefoot_Gen_(1983_film)",2022 Dec,3388
"26909","other:Barry_Gill",2017 Nov,34
"26910","other:Barry_Gill",2017 Dec,63
"26911","other:Barry_Gill",2018 Jan,100
"26912","other:Barry_Gill",2018 Feb,45
"26913","other:Barry_Gill",2018 Mar,44
"26914","other:Barry_Gill",2018 Apr,55
"26915","other:Barry_Gill",2018 May,338
"26916","other:Barry_Gill",2018 Jun,42
"26917","other:Barry_Gill",2018 Jul,69
"26918","other:Barry_Gill",2018 Aug,62
"26919","other:Barry_Gill",2018 Sep,71
"26920","other:Barry_Gill",2018 Oct,41
"26921","other:Barry_Gill",2018 Nov,73
"26922","other:Barry_Gill",2018 Dec,59
"26923","other:Barry_Gill",2019 Jan,64
"26924","other:Barry_Gill",2019 Feb,40
"26925","other:Barry_Gill",2019 Mar,63
"26926","other:Barry_Gill",2019 Apr,66
"26927","other:Barry_Gill",2019 May,57
"26928","other:Barry_Gill",2019 Jun,52
"26929","other:Barry_Gill",2019 Jul,61
"26930","other:Barry_Gill",2019 Aug,69
"26931","other:Barry_Gill",2019 Sep,64
"26932","other:Barry_Gill",2019 Oct,47
"26933","other:Barry_Gill",2019 Nov,36
"26934","other:Barry_Gill",2019 Dec,55
"26935","other:Barry_Gill",2020 Jan,40
"26936","other:Barry_Gill",2020 Feb,35
"26937","other:Barry_Gill",2020 Mar,43
"26938","other:Barry_Gill",2020 Apr,57
"26939","other:Barry_Gill",2020 May,66
"26940","other:Barry_Gill",2020 Jun,51
"26941","other:Barry_Gill",2020 Jul,27
"26942","other:Barry_Gill",2020 Aug,30
"26943","other:Barry_Gill",2020 Sep,41
"26944","other:Barry_Gill",2020 Oct,59
"26945","other:Barry_Gill",2020 Nov,39
"26946","other:Barry_Gill",2020 Dec,38
"26947","other:Barry_Gill",2021 Jan,26
"26948","other:Barry_Gill",2021 Feb,39
"26949","other:Barry_Gill",2021 Mar,49
"26950","other:Barry_Gill",2021 Apr,50
"26951","other:Barry_Gill",2021 May,30
"26952","other:Barry_Gill",2021 Jun,56
"26953","other:Barry_Gill",2021 Jul,53
"26954","other:Barry_Gill",2021 Aug,24
"26955","other:Barry_Gill",2021 Sep,45
"26956","other:Barry_Gill",2021 Oct,35
"26957","other:Barry_Gill",2021 Nov,37
"26958","other:Barry_Gill",2021 Dec,32
"26959","other:Barry_Gill",2022 Jan,59
"26960","other:Barry_Gill",2022 Feb,22
"26961","other:Barry_Gill",2022 Mar,49
"26962","other:Barry_Gill",2022 Apr,25
"26963","other:Barry_Gill",2022 May,38
"26964","other:Barry_Gill",2022 Jun,47
"26965","other:Barry_Gill",2022 Jul,44
"26966","other:Barry_Gill",2022 Aug,34
"26967","other:Barry_Gill",2022 Sep,53
"26968","other:Barry_Gill",2022 Oct,61
"26969","other:Barry_Gill",2022 Nov,57
"26970","other:Barry_Gill",2022 Dec,37
"26971","other:Battle_of_Niš",2017 Nov,53
"26972","other:Battle_of_Niš",2017 Dec,62
"26973","other:Battle_of_Niš",2018 Jan,59
"26974","other:Battle_of_Niš",2018 Feb,55
"26975","other:Battle_of_Niš",2018 Mar,58
"26976","other:Battle_of_Niš",2018 Apr,53
"26977","other:Battle_of_Niš",2018 May,41
"26978","other:Battle_of_Niš",2018 Jun,47
"26979","other:Battle_of_Niš",2018 Jul,44
"26980","other:Battle_of_Niš",2018 Aug,65
"26981","other:Battle_of_Niš",2018 Sep,159
"26982","other:Battle_of_Niš",2018 Oct,75
"26983","other:Battle_of_Niš",2018 Nov,97
"26984","other:Battle_of_Niš",2018 Dec,60
"26985","other:Battle_of_Niš",2019 Jan,99
"26986","other:Battle_of_Niš",2019 Feb,80
"26987","other:Battle_of_Niš",2019 Mar,80
"26988","other:Battle_of_Niš",2019 Apr,60
"26989","other:Battle_of_Niš",2019 May,84
"26990","other:Battle_of_Niš",2019 Jun,92
"26991","other:Battle_of_Niš",2019 Jul,52
"26992","other:Battle_of_Niš",2019 Aug,71
"26993","other:Battle_of_Niš",2019 Sep,51
"26994","other:Battle_of_Niš",2019 Oct,90
"26995","other:Battle_of_Niš",2019 Nov,91
"26996","other:Battle_of_Niš",2019 Dec,62
"26997","other:Battle_of_Niš",2020 Jan,92
"26998","other:Battle_of_Niš",2020 Feb,108
"26999","other:Battle_of_Niš",2020 Mar,66
"27000","other:Battle_of_Niš",2020 Apr,101
"27001","other:Battle_of_Niš",2020 May,64
"27002","other:Battle_of_Niš",2020 Jun,57
"27003","other:Battle_of_Niš",2020 Jul,59
"27004","other:Battle_of_Niš",2020 Aug,51
"27005","other:Battle_of_Niš",2020 Sep,68
"27006","other:Battle_of_Niš",2020 Oct,69
"27007","other:Battle_of_Niš",2020 Nov,56
"27008","other:Battle_of_Niš",2020 Dec,90
"27009","other:Battle_of_Niš",2021 Jan,60
"27010","other:Battle_of_Niš",2021 Feb,40
"27011","other:Battle_of_Niš",2021 Mar,76
"27012","other:Battle_of_Niš",2021 Apr,41
"27013","other:Battle_of_Niš",2021 May,34
"27014","other:Battle_of_Niš",2021 Jun,642
"27015","other:Battle_of_Niš",2021 Jul,219
"27016","other:Battle_of_Niš",2021 Aug,146
"27017","other:Battle_of_Niš",2021 Sep,211
"27018","other:Battle_of_Niš",2021 Oct,103
"27019","other:Battle_of_Niš",2021 Nov,150
"27020","other:Battle_of_Niš",2021 Dec,436
"27021","other:Battle_of_Niš",2022 Jan,310
"27022","other:Battle_of_Niš",2022 Feb,74
"27023","other:Battle_of_Niš",2022 Mar,83
"27024","other:Battle_of_Niš",2022 Apr,94
"27025","other:Battle_of_Niš",2022 May,86
"27026","other:Battle_of_Niš",2022 Jun,65
"27027","other:Battle_of_Niš",2022 Jul,96
"27028","other:Battle_of_Niš",2022 Aug,136
"27029","other:Battle_of_Niš",2022 Sep,96
"27030","other:Battle_of_Niš",2022 Oct,114
"27031","other:Battle_of_Niš",2022 Nov,196
"27032","other:Battle_of_Niš",2022 Dec,221
"27033","other:Bayezid_Pasha",2017 Nov,101
"27034","other:Bayezid_Pasha",2017 Dec,151
"27035","other:Bayezid_Pasha",2018 Jan,146
"27036","other:Bayezid_Pasha",2018 Feb,121
"27037","other:Bayezid_Pasha",2018 Mar,124
"27038","other:Bayezid_Pasha",2018 Apr,123
"27039","other:Bayezid_Pasha",2018 May,86
"27040","other:Bayezid_Pasha",2018 Jun,65
"27041","other:Bayezid_Pasha",2018 Jul,82
"27042","other:Bayezid_Pasha",2018 Aug,82
"27043","other:Bayezid_Pasha",2018 Sep,72
"27044","other:Bayezid_Pasha",2018 Oct,89
"27045","other:Bayezid_Pasha",2018 Nov,120
"27046","other:Bayezid_Pasha",2018 Dec,94
"27047","other:Bayezid_Pasha",2019 Jan,111
"27048","other:Bayezid_Pasha",2019 Feb,99
"27049","other:Bayezid_Pasha",2019 Mar,100
"27050","other:Bayezid_Pasha",2019 Apr,116
"27051","other:Bayezid_Pasha",2019 May,93
"27052","other:Bayezid_Pasha",2019 Jun,96
"27053","other:Bayezid_Pasha",2019 Jul,84
"27054","other:Bayezid_Pasha",2019 Aug,79
"27055","other:Bayezid_Pasha",2019 Sep,54
"27056","other:Bayezid_Pasha",2019 Oct,124
"27057","other:Bayezid_Pasha",2019 Nov,133
"27058","other:Bayezid_Pasha",2019 Dec,66
"27059","other:Bayezid_Pasha",2020 Jan,133
"27060","other:Bayezid_Pasha",2020 Feb,104
"27061","other:Bayezid_Pasha",2020 Mar,137
"27062","other:Bayezid_Pasha",2020 Apr,146
"27063","other:Bayezid_Pasha",2020 May,127
"27064","other:Bayezid_Pasha",2020 Jun,42
"27065","other:Bayezid_Pasha",2020 Jul,84
"27066","other:Bayezid_Pasha",2020 Aug,52
"27067","other:Bayezid_Pasha",2020 Sep,34
"27068","other:Bayezid_Pasha",2020 Oct,43
"27069","other:Bayezid_Pasha",2020 Nov,50
"27070","other:Bayezid_Pasha",2020 Dec,48
"27071","other:Bayezid_Pasha",2021 Jan,44
"27072","other:Bayezid_Pasha",2021 Feb,67
"27073","other:Bayezid_Pasha",2021 Mar,65
"27074","other:Bayezid_Pasha",2021 Apr,49
"27075","other:Bayezid_Pasha",2021 May,48
"27076","other:Bayezid_Pasha",2021 Jun,36
"27077","other:Bayezid_Pasha",2021 Jul,31
"27078","other:Bayezid_Pasha",2021 Aug,27
"27079","other:Bayezid_Pasha",2021 Sep,51
"27080","other:Bayezid_Pasha",2021 Oct,68
"27081","other:Bayezid_Pasha",2021 Nov,90
"27082","other:Bayezid_Pasha",2021 Dec,57
"27083","other:Bayezid_Pasha",2022 Jan,30
"27084","other:Bayezid_Pasha",2022 Feb,78
"27085","other:Bayezid_Pasha",2022 Mar,32
"27086","other:Bayezid_Pasha",2022 Apr,45
"27087","other:Bayezid_Pasha",2022 May,22
"27088","other:Bayezid_Pasha",2022 Jun,43
"27089","other:Bayezid_Pasha",2022 Jul,101
"27090","other:Bayezid_Pasha",2022 Aug,51
"27091","other:Bayezid_Pasha",2022 Sep,58
"27092","other:Bayezid_Pasha",2022 Oct,101
"27093","other:Bayezid_Pasha",2022 Nov,69
"27094","other:Bayezid_Pasha",2022 Dec,67
"27095","other:Beresford,_South_Dakota",2017 Nov,343
"27096","other:Beresford,_South_Dakota",2017 Dec,311
"27097","other:Beresford,_South_Dakota",2018 Jan,393
"27098","other:Beresford,_South_Dakota",2018 Feb,303
"27099","other:Beresford,_South_Dakota",2018 Mar,349
"27100","other:Beresford,_South_Dakota",2018 Apr,350
"27101","other:Beresford,_South_Dakota",2018 May,390
"27102","other:Beresford,_South_Dakota",2018 Jun,394
"27103","other:Beresford,_South_Dakota",2018 Jul,455
"27104","other:Beresford,_South_Dakota",2018 Aug,418
"27105","other:Beresford,_South_Dakota",2018 Sep,431
"27106","other:Beresford,_South_Dakota",2018 Oct,400
"27107","other:Beresford,_South_Dakota",2018 Nov,410
"27108","other:Beresford,_South_Dakota",2018 Dec,356
"27109","other:Beresford,_South_Dakota",2019 Jan,437
"27110","other:Beresford,_South_Dakota",2019 Feb,378
"27111","other:Beresford,_South_Dakota",2019 Mar,454
"27112","other:Beresford,_South_Dakota",2019 Apr,411
"27113","other:Beresford,_South_Dakota",2019 May,416
"27114","other:Beresford,_South_Dakota",2019 Jun,401
"27115","other:Beresford,_South_Dakota",2019 Jul,462
"27116","other:Beresford,_South_Dakota",2019 Aug,398
"27117","other:Beresford,_South_Dakota",2019 Sep,359
"27118","other:Beresford,_South_Dakota",2019 Oct,601
"27119","other:Beresford,_South_Dakota",2019 Nov,397
"27120","other:Beresford,_South_Dakota",2019 Dec,377
"27121","other:Beresford,_South_Dakota",2020 Jan,419
"27122","other:Beresford,_South_Dakota",2020 Feb,335
"27123","other:Beresford,_South_Dakota",2020 Mar,539
"27124","other:Beresford,_South_Dakota",2020 Apr,757
"27125","other:Beresford,_South_Dakota",2020 May,457
"27126","other:Beresford,_South_Dakota",2020 Jun,393
"27127","other:Beresford,_South_Dakota",2020 Jul,479
"27128","other:Beresford,_South_Dakota",2020 Aug,513
"27129","other:Beresford,_South_Dakota",2020 Sep,678
"27130","other:Beresford,_South_Dakota",2020 Oct,604
"27131","other:Beresford,_South_Dakota",2020 Nov,508
"27132","other:Beresford,_South_Dakota",2020 Dec,369
"27133","other:Beresford,_South_Dakota",2021 Jan,446
"27134","other:Beresford,_South_Dakota",2021 Feb,440
"27135","other:Beresford,_South_Dakota",2021 Mar,427
"27136","other:Beresford,_South_Dakota",2021 Apr,475
"27137","other:Beresford,_South_Dakota",2021 May,416
